78,100,1,88256,"Liga Mayor",1903823,"Tomis III","2021-08-02 02:45:00","2021-08-02",13,0,0,678529154,"away",4,4,80000,"3-5-2",0,0,43,59,60,56,34,51,36,37,32,1903764,"Rocco's Club","2-5-3",7,26,47,39,40,42,60,72,69,56,48
78,100,1,88256,"Liga Mayor",709577,"La Vieja Escuela !","2021-08-02 02:45:00","2021-08-02",13,0,0,678529149,"away",0,4,61823,"2-5-3",0,0,49,26,63,50,43,58,52,39,37,709300,"CapitanPiluso","3-5-2",0,0,40,51,43,62,37,35,42,37,33
78,100,1,88256,"Liga Mayor",709535,"The King in the North.","2021-08-02 02:45:00","2021-08-02",13,0,0,678529150,"home",1,2,68756,"3-5-2",0,0,56,52,50,49,54,54,54,43,39,1903770,"Greñudos Locos","3-5-2",0,0,63,48,50,52,39,46,43,36,26
78,100,1,88256,"Liga Mayor",709300,"CapitanPiluso","2021-08-02 02:45:00","2021-08-02",13,0,0,678529149,"home",4,0,61823,"3-5-2",0,0,40,51,43,62,37,35,42,37,33,709577,"La Vieja Escuela !","2-5-3",0,0,49,26,63,50,43,58,52,39,37
78,100,2,88260,"II.1",709593,"Viva Zapata!","2021-06-28 02:45:00","2021-06-28",8,0,0,678529184,"away",3,0,29029,"3-5-2",0,0,33,43,45,42,40,28,39,32,26,1904066,"Salvadori Vakbuzgó Tengericsillagok","5-3-2",2,10,10,40,41,35,20,14,21,18,14
78,100,2,88260,"II.1",709648,"ROTIV UTD","2021-06-28 02:45:00","2021-06-28",8,0,0,678529187,"away",4,1,65026,"3-5-2",0,0,36,51,55,54,41,42,39,37,27,1903856,"Club Deportivo Zúrich","3-5-2",4,26,33,40,40,42,23,19,23,39,23
78,100,2,88260,"II.1",1903939,"Deda","2021-06-28 02:45:00","2021-06-28",8,0,0,678529186,"home",6,0,47180,"2-5-3",3,18,21,39,29,64,17,40,23,33,28,709561,"Peña Cadista Mágico González","3-4-3",0,0,9,16,9,17,15,18,12,16,14
78,100,2,88260,"II.1",1904066,"Salvadori Vakbuzgó Tengericsillagok","2021-06-28 02:45:00","2021-06-28",8,0,0,678529184,"home",0,3,29029,"5-3-2",2,10,10,40,41,35,20,14,21,18,14,709593,"Viva Zapata!","3-5-2",0,0,33,43,45,42,40,28,39,32,26
78,100,2,88260,"II.1",1903841,"BSC Young Boys International","2021-06-28 02:45:00","2021-06-28",8,0,0,678529185,"home",0,1,53412,"3-4-3",0,0,28,30,29,49,33,50,38,35,43,1903954,"Black Sharks Salvador","3-5-2",0,0,30,54,57,52,37,48,37,26,19
78,100,2,88260,"II.1",1903954,"Black Sharks Salvador","2021-06-28 02:45:00","2021-06-28",8,0,0,678529185,"away",1,0,53412,"3-5-2",0,0,30,54,57,52,37,48,37,26,19,1903841,"BSC Young Boys International","3-4-3",0,0,28,30,29,49,33,50,38,35,43
78,100,2,88260,"II.1",1903856,"Club Deportivo Zúrich","2021-06-28 02:45:00","2021-06-28",8,0,0,678529187,"home",1,4,65026,"3-5-2",4,26,33,40,40,42,23,19,23,39,23,709648,"ROTIV UTD","3-5-2",0,0,36,51,55,54,41,42,39,37,27
78,100,2,88260,"II.1",709648,"ROTIV UTD","2021-08-02 02:45:00","2021-08-02",13,0,0,678529207,"home",11,0,59069,"3-5-2",0,0,36,70,65,68,31,32,30,38,28,709561,"Peña Cadista Mágico González","3-4-3",0,0,9,16,9,17,15,18,12,16,14
78,100,2,88260,"II.1",709593,"Viva Zapata!","2021-08-02 02:45:00","2021-08-02",13,0,0,678529205,"away",1,0,76228,"3-5-2",0,0,30,49,49,46,39,35,42,32,27,1903856,"Club Deportivo Zúrich","3-5-2",0,0,38,31,43,54,24,39,28,38,26
78,100,2,88260,"II.1",1903856,"Club Deportivo Zúrich","2021-08-02 02:45:00","2021-08-02",13,0,0,678529205,"home",0,1,76228,"3-5-2",0,0,38,31,43,54,24,39,28,38,26,709593,"Viva Zapata!","3-5-2",0,0,30,49,49,46,39,35,42,32,27
78,100,2,88260,"II.1",1903841,"BSC Young Boys International","2021-08-02 02:45:00","2021-08-02",13,0,0,678529204,"home",5,0,40239,"3-4-3",0,0,28,31,28,48,32,47,30,35,43,1904066,"Salvadori Vakbuzgó Tengericsillagok","5-3-2",2,10,9,44,44,37,20,15,22,20,15
78,100,2,88260,"II.1",1903954,"Black Sharks Salvador","2021-08-02 02:45:00","2021-08-02",13,0,0,678529206,"away",3,4,49865,"3-5-2",0,0,28,53,56,54,36,45,28,26,18,1903939,"Deda","2-5-3",3,18,26,38,26,58,19,43,25,34,29
78,100,2,88260,"II.1",1903939,"Deda","2021-08-02 02:45:00","2021-08-02",13,0,0,678529206,"home",4,3,49865,"2-5-3",3,18,26,38,26,58,19,43,25,34,29,1903954,"Black Sharks Salvador","3-5-2",0,0,28,53,56,54,36,45,28,26,18
78,100,2,88260,"II.1",1904066,"Salvadori Vakbuzgó Tengericsillagok","2021-08-02 02:45:00","2021-08-02",13,0,0,678529204,"away",0,5,40239,"5-3-2",2,10,9,44,44,37,20,15,22,20,15,1903841,"BSC Young Boys International","3-4-3",0,0,28,31,28,48,32,47,30,35,43
78,100,2,88260,"II.1",1903856,"Club Deportivo Zúrich","2021-08-02 02:45:00","2021-08-02",13,0,0,678529205,"home",0,1,76228,"3-5-2",0,0,38,31,43,54,24,39,28,38,26,709593,"Viva Zapata!","3-5-2",0,0,30,49,49,46,39,35,42,32,27
78,100,2,88260,"II.1",1903841,"BSC Young Boys International","2021-08-02 02:45:00","2021-08-02",13,0,0,678529204,"home",5,0,40239,"3-4-3",0,0,28,31,28,48,32,47,30,35,43,1904066,"Salvadori Vakbuzgó Tengericsillagok","5-3-2",2,10,9,44,44,37,20,15,22,20,15
78,100,2,88260,"II.1",1903954,"Black Sharks Salvador","2021-08-02 02:45:00","2021-08-02",13,0,0,678529206,"away",3,4,49865,"3-5-2",0,0,28,53,56,54,36,45,28,26,18,1903939,"Deda","2-5-3",3,18,26,38,26,58,19,43,25,34,29
78,100,2,88260,"II.1",709593,"Viva Zapata!","2021-08-02 02:45:00","2021-08-02",13,0,0,678529205,"away",1,0,76228,"3-5-2",0,0,30,49,49,46,39,35,42,32,27,1903856,"Club Deportivo Zúrich","3-5-2",0,0,38,31,43,54,24,39,28,38,26
78,100,2,88260,"II.1",1903939,"Deda","2021-08-02 02:45:00","2021-08-02",13,0,0,678529206,"home",4,3,49865,"2-5-3",3,18,26,38,26,58,19,43,25,34,29,1903954,"Black Sharks Salvador","3-5-2",0,0,28,53,56,54,36,45,28,26,18
78,100,2,88260,"II.1",1904066,"Salvadori Vakbuzgó Tengericsillagok","2021-08-02 02:45:00","2021-08-02",13,0,0,678529204,"away",0,5,40239,"5-3-2",2,10,9,44,44,37,20,15,22,20,15,1903841,"BSC Young Boys International","3-4-3",0,0,28,31,28,48,32,47,30,35,43
78,100,2,88260,"II.1",709648,"ROTIV UTD","2021-08-02 02:45:00","2021-08-02",13,0,0,678529207,"home",11,0,59069,"3-5-2",0,0,36,70,65,68,31,32,30,38,28,709561,"Peña Cadista Mágico González","3-4-3",0,0,9,16,9,17,15,18,12,16,14
78,100,2,88261,"II.2",709654,"Los Pipiris","2021-06-28 02:45:00","2021-06-28",8,0,0,678529240,"away",0,3,18000,"3-4-3",0,0,17,18,18,25,29,49,35,28,26,1904048,"Atom Eagles","5-3-2",0,0,18,56,51,69,14,24,14,31,21
78,100,2,88261,"II.2",1903843,"catogdichi at","2021-06-28 02:45:00","2021-06-28",8,0,0,678529242,"home",1,4,35521,"4-5-1",2,17,31,34,27,31,30,15,35,29,23,709530,"WPS","3-5-2",0,0,35,41,41,39,46,52,48,36,33
78,100,2,88261,"II.2",709530,"WPS","2021-06-28 02:45:00","2021-06-28",8,0,0,678529242,"away",4,1,35521,"3-5-2",0,0,35,41,41,39,46,52,48,36,33,1903843,"catogdichi at","4-5-1",2,17,31,34,27,31,30,15,35,29,23
78,100,2,88261,"II.2",1904272,"Los Cernícalos Lucenses","2021-06-28 02:45:00","2021-06-28",8,0,0,678529244,"away",0,0,52075,"5-4-1",1,9,11,56,65,73,16,7,5,30,17,1904047,"Uruguayo-cazador F.C.","3-5-2",3,19,34,46,45,51,33,37,34,26,17
78,100,2,88261,"II.2",1904134,"Paul-Vasos","2021-06-28 02:45:00","2021-06-28",8,0,0,678529241,"home",0,3,45308,"3-5-2",0,0,16,27,19,41,9,19,24,21,17,1903971,"Denville Devils","4-4-2",0,0,26,62,55,65,16,33,18,31,31
78,100,2,88261,"II.2",1904048,"Atom Eagles","2021-06-28 02:45:00","2021-06-28",8,0,0,678529240,"home",3,0,18000,"5-3-2",0,0,18,56,51,69,14,24,14,31,21,709654,"Los Pipiris","3-4-3",0,0,17,18,18,25,29,49,35,28,26
78,100,2,88261,"II.2",1904047,"Uruguayo-cazador F.C.","2021-06-28 02:45:00","2021-06-28",8,0,0,678529244,"home",0,0,52075,"3-5-2",3,19,34,46,45,51,33,37,34,26,17,1904272,"Los Cernícalos Lucenses","5-4-1",1,9,11,56,65,73,16,7,5,30,17
78,100,2,88261,"II.2",1903971,"Denville Devils","2021-06-28 02:45:00","2021-06-28",8,0,0,678529241,"away",3,0,45308,"4-4-2",0,0,26,62,55,65,16,33,18,31,31,1904134,"Paul-Vasos","3-5-2",0,0,16,27,19,41,9,19,24,21,17
78,100,2,88261,"II.2",1903843,"catogdichi at","2021-08-02 02:45:00","2021-08-02",13,0,0,678529260,"home",1,5,44356,"3-5-2",4,24,42,16,24,17,40,20,43,26,21,1904048,"Atom Eagles","5-3-2",2,17,9,56,54,68,14,24,14,30,21
78,100,2,88261,"II.2",1903971,"Denville Devils","2021-08-02 02:45:00","2021-08-02",13,0,0,678529263,"away",1,0,46750,"3-5-2",0,0,29,45,48,40,22,32,23,31,29,1904272,"Los Cernícalos Lucenses","5-4-1",1,9,13,55,61,72,18,8,5,30,17
78,100,2,88261,"II.2",1904272,"Los Cernícalos Lucenses","2021-08-02 02:45:00","2021-08-02",13,0,0,678529263,"home",0,1,46750,"5-4-1",1,9,13,55,61,72,18,8,5,30,17,1903971,"Denville Devils","3-5-2",0,0,29,45,48,40,22,32,23,31,29
78,100,2,88261,"II.2",1904134,"Paul-Vasos","2021-08-02 02:45:00","2021-08-02",13,0,0,678529262,"home",0,5,40096,"3-5-2",0,0,19,24,22,43,21,28,23,21,20,709530,"WPS","3-5-2",0,0,35,44,31,39,42,47,43,36,35
78,100,2,88261,"II.2",1904048,"Atom Eagles","2021-08-02 02:45:00","2021-08-02",13,0,0,678529260,"away",5,1,44356,"5-3-2",2,17,9,56,54,68,14,24,14,30,21,1903843,"catogdichi at","3-5-2",4,24,42,16,24,17,40,20,43,26,21
78,100,2,88261,"II.2",1904047,"Uruguayo-cazador F.C.","2021-08-02 02:45:00","2021-08-02",13,0,0,678529261,"home",8,1,62750,"3-5-2",4,19,29,66,62,49,39,33,32,27,20,709654,"Los Pipiris","3-4-3",0,0,16,18,17,21,38,51,36,27,27
78,100,2,88261,"II.2",709530,"WPS","2021-08-02 02:45:00","2021-08-02",13,0,0,678529262,"away",5,0,40096,"3-5-2",0,0,35,44,31,39,42,47,43,36,35,1904134,"Paul-Vasos","3-5-2",0,0,19,24,22,43,21,28,23,21,20
78,100,2,88261,"II.2",709654,"Los Pipiris","2021-08-02 02:45:00","2021-08-02",13,0,0,678529261,"away",1,8,62750,"3-4-3",0,0,16,18,17,21,38,51,36,27,27,1904047,"Uruguayo-cazador F.C.","3-5-2",4,19,29,66,62,49,39,33,32,27,20
78,100,2,88261,"II.2",1903971,"Denville Devils","2021-08-02 02:45:00","2021-08-02",13,0,0,678529263,"away",1,0,46750,"3-5-2",0,0,29,45,48,40,22,32,23,31,29,1904272,"Los Cernícalos Lucenses","5-4-1",1,9,13,55,61,72,18,8,5,30,17
78,100,2,88261,"II.2",1904272,"Los Cernícalos Lucenses","2021-08-02 02:45:00","2021-08-02",13,0,0,678529263,"home",0,1,46750,"5-4-1",1,9,13,55,61,72,18,8,5,30,17,1903971,"Denville Devils","3-5-2",0,0,29,45,48,40,22,32,23,31,29
78,100,2,88261,"II.2",1904047,"Uruguayo-cazador F.C.","2021-08-02 02:45:00","2021-08-02",13,0,0,678529261,"home",8,1,62750,"3-5-2",4,19,29,66,62,49,39,33,32,27,20,709654,"Los Pipiris","3-4-3",0,0,16,18,17,21,38,51,36,27,27
78,100,2,88261,"II.2",709530,"WPS","2021-08-02 02:45:00","2021-08-02",13,0,0,678529262,"away",5,0,40096,"3-5-2",0,0,35,44,31,39,42,47,43,36,35,1904134,"Paul-Vasos","3-5-2",0,0,19,24,22,43,21,28,23,21,20
78,100,2,88261,"II.2",709654,"Los Pipiris","2021-08-02 02:45:00","2021-08-02",13,0,0,678529261,"away",1,8,62750,"3-4-3",0,0,16,18,17,21,38,51,36,27,27,1904047,"Uruguayo-cazador F.C.","3-5-2",4,19,29,66,62,49,39,33,32,27,20
